date,sku_id,category,units_sold,price,promotion_flag,inventory_level,day_of_week,month,week_of_year,lag_1,lag_7,rolling_mean_7,stockout_flag
2023-02-02,SKU_15,Category_1,49,1744.877046480438,1,90,3,2,5,21.0,11.0,26.285714285714285,0
2023-02-03,SKU_15,Category_1,34,1744.877046480438,0,96,4,2,5,49.0,28.0,31.714285714285715,0
2023-02-04,SKU_15,Category_1,51,1744.877046480438,0,76,5,2,5,34.0,46.0,32.57142857142857,0
2023-02-05,SKU_15,Category_1,45,1744.877046480438,0,97,6,2,5,51.0,37.0,33.285714285714285,0
2023-02-06,SKU_15,Category_1,36,1744.877046480438,0,47,0,2,6,45.0,26.0,34.42857142857143,0
2023-02-07,SKU_15,Category_1,32,1744.877046480438,0,77,1,2,6,36.0,15.0,35.857142857142854,0
2023-02-08,SKU_15,Category_1,38,1744.877046480438,0,80,2,2,6,32.0,21.0,38.285714285714285,0
2023-02-09,SKU_15,Category_1,37,1744.877046480438,0,60,3,2,6,38.0,49.0,40.714285714285715,0
2023-02-10,SKU_15,Category_1,22,1744.877046480438,0,22,4,2,6,37.0,34.0,39.0,1
2023-02-11,SKU_15,Category_1,33,1744.877046480438,0,33,5,2,6,22.0,51.0,37.285714285714285,1
2023-02-12,SKU_15,Category_1,32,1744.877046480438,0,32,6,2,6,33.0,45.0,34.714285714285715,1
2023-02-13,SKU_15,Category_1,42,1744.877046480438,0,88,0,2,7,32.0,36.0,32.857142857142854,0
2023-02-14,SKU_15,Category_1,34,1744.877046480438,0,38,1,2,7,42.0,32.0,33.714285714285715,0
2023-02-15,SKU_15,Category_1,34,1744.877046480438,0,57,2,2,7,34.0,38.0,34.0,0
2023-02-16,SKU_15,Category_1,19,1744.877046480438,0,19,3,2,7,34.0,37.0,33.42857142857143,1
2023-02-17,SKU_15,Category_1,40,1744.877046480438,0,76,4,2,7,19.0,22.0,30.857142857142858,0
2023-02-18,SKU_15,Category_1,51,1744.877046480438,0,89,5,2,7,40.0,33.0,33.42857142857143,0
2023-02-19,SKU_15,Category_1,15,1744.877046480438,0,15,6,2,7,51.0,32.0,36.0,1
2023-02-20,SKU_15,Category_1,31,1744.877046480438,0,57,0,2,8,15.0,42.0,33.57142857142857,0
2023-02-21,SKU_15,Category_1,30,1744.877046480438,0,42,1,2,8,31.0,34.0,32.0,0
2023-02-22,SKU_15,Category_1,27,1744.877046480438,0,27,2,2,8,30.0,34.0,31.428571428571427,1
2023-02-23,SKU_15,Category_1,22,1744.877046480438,1,22,3,2,8,27.0,19.0,30.428571428571427,1
2023-02-24,SKU_15,Category_1,12,1744.877046480438,0,12,4,2,8,22.0,40.0,30.857142857142858,1
2023-02-25,SKU_15,Category_1,43,1744.877046480438,0,64,5,2,8,12.0,51.0,26.857142857142858,0
2023-02-26,SKU_15,Category_1,42,1744.877046480438,0,42,6,2,8,43.0,15.0,25.714285714285715,1
2023-02-27,SKU_15,Category_1,24,1744.877046480438,0,24,0,2,9,42.0,31.0,29.571428571428573,1
2023-02-28,SKU_15,Category_1,16,1744.877046480438,0,16,1,2,9,24.0,30.0,28.571428571428573,1
2023-03-01,SKU_15,Category_1,29,1744.877046480438,0,30,2,3,9,16.0,27.0,26.571428571428573,0
2023-03-02,SKU_15,Category_1,15,1744.877046480438,0,15,3,3,9,29.0,22.0,26.857142857142858,1
2023-03-03,SKU_15,Category_1,34,1744.877046480438,0,59,4,3,9,15.0,12.0,25.857142857142858,0
2023-03-04,SKU_15,Category_1,39,1744.877046480438,0,39,5,3,9,34.0,43.0,29.0,1
2023-03-05,SKU_15,Category_1,21,1744.877046480438,0,21,6,3,9,39.0,42.0,28.428571428571427,1
2023-03-06,SKU_15,Category_1,31,1744.877046480438,0,45,0,3,10,21.0,24.0,25.428571428571427,0
2023-03-07,SKU_15,Category_1,23,1744.877046480438,1,23,1,3,10,31.0,16.0,26.428571428571427,1
2023-03-08,SKU_15,Category_1,18,1744.877046480438,0,18,2,3,10,23.0,29.0,27.428571428571427,1
2023-03-09,SKU_15,Category_1,36,1744.877046480438,0,81,3,3,10,18.0,15.0,25.857142857142858,0
2023-03-10,SKU_15,Category_1,34,1744.877046480438,0,47,4,3,10,36.0,34.0,28.857142857142858,0
2023-03-11,SKU_15,Category_1,45,1744.877046480438,0,57,5,3,10,34.0,39.0,28.857142857142858,0
2023-03-12,SKU_15,Category_1,46,1744.877046480438,0,76,6,3,10,45.0,21.0,29.714285714285715,0
2023-03-13,SKU_15,Category_1,34,1744.877046480438,0,75,0,3,11,46.0,31.0,33.285714285714285,0
2023-03-14,SKU_15,Category_1,34,1744.877046480438,0,67,1,3,11,34.0,23.0,33.714285714285715,0
2023-03-15,SKU_15,Category_1,15,1744.877046480438,0,15,2,3,11,34.0,18.0,35.285714285714285,1
2023-03-16,SKU_15,Category_1,31,1744.877046480438,0,51,3,3,11,15.0,36.0,34.857142857142854,0
2023-03-17,SKU_15,Category_1,29,1744.877046480438,1,29,4,3,11,31.0,34.0,34.142857142857146,1
2023-03-18,SKU_15,Category_1,32,1744.877046480438,0,32,5,3,11,29.0,45.0,33.42857142857143,1
2023-03-19,SKU_15,Category_1,22,1744.877046480438,0,22,6,3,11,32.0,46.0,31.571428571428573,1
2023-03-20,SKU_15,Category_1,36,1744.877046480438,0,90,0,3,12,22.0,34.0,28.142857142857142,0
2023-03-21,SKU_15,Category_1,46,1744.877046480438,1,46,1,3,12,36.0,34.0,28.428571428571427,1
2023-03-22,SKU_15,Category_1,37,1744.877046480438,0,83,2,3,12,46.0,15.0,30.142857142857142,0
2023-03-23,SKU_15,Category_1,41,1744.877046480438,0,60,3,3,12,37.0,31.0,33.285714285714285,0
2023-03-24,SKU_15,Category_1,38,1744.877046480438,0,50,4,3,12,41.0,29.0,34.714285714285715,0
2023-03-25,SKU_15,Category_1,45,1744.877046480438,0,66,5,3,12,38.0,32.0,36.0,0
2023-03-26,SKU_15,Category_1,47,1744.877046480438,0,81,6,3,12,45.0,22.0,37.857142857142854,0
2023-03-27,SKU_15,Category_1,24,1744.877046480438,0,82,0,3,13,47.0,36.0,41.42857142857143,0
2023-03-28,SKU_15,Category_1,41,1744.877046480438,0,71,1,3,13,24.0,46.0,39.714285714285715,0
2023-03-29,SKU_15,Category_1,17,1744.877046480438,0,17,2,3,13,41.0,37.0,39.0,1
2023-03-30,SKU_15,Category_1,39,1744.877046480438,0,72,3,3,13,17.0,41.0,36.142857142857146,0
2023-03-31,SKU_15,Category_1,27,1744.877046480438,0,66,4,3,13,39.0,38.0,35.857142857142854,0
2023-04-01,SKU_15,Category_1,27,1744.877046480438,0,27,5,4,13,27.0,45.0,34.285714285714285,1
2023-04-02,SKU_15,Category_1,32,1744.877046480438,0,32,6,4,13,27.0,47.0,31.714285714285715,1
2023-04-03,SKU_15,Category_1,32,1744.877046480438,0,98,0,4,14,32.0,24.0,29.571428571428573,0
2023-04-04,SKU_15,Category_1,18,1744.877046480438,0,18,1,4,14,32.0,41.0,30.714285714285715,1
2023-04-05,SKU_15,Category_1,36,1744.877046480438,0,83,2,4,14,18.0,17.0,27.428571428571427,0
2023-04-06,SKU_15,Category_1,44,1744.877046480438,0,45,3,4,14,36.0,39.0,30.142857142857142,0
2023-04-07,SKU_15,Category_1,26,1744.877046480438,0,26,4,4,14,44.0,27.0,30.857142857142858,1
2023-04-08,SKU_15,Category_1,37,1744.877046480438,0,37,5,4,14,26.0,27.0,30.714285714285715,1
2023-04-09,SKU_15,Category_1,44,1744.877046480438,0,84,6,4,14,37.0,32.0,32.142857142857146,0
2023-04-10,SKU_15,Category_1,42,1744.877046480438,0,95,0,4,15,44.0,32.0,33.857142857142854,0
2023-04-11,SKU_15,Category_1,31,1744.877046480438,0,31,1,4,15,42.0,18.0,35.285714285714285,1
2023-04-12,SKU_15,Category_1,35,1744.877046480438,0,49,2,4,15,31.0,36.0,37.142857142857146,0
2023-04-13,SKU_15,Category_1,18,1744.877046480438,0,18,3,4,15,35.0,44.0,37.0,1
2023-04-14,SKU_15,Category_1,40,1744.877046480438,0,72,4,4,15,18.0,26.0,33.285714285714285,0
2023-04-15,SKU_15,Category_1,22,1744.877046480438,0,22,5,4,15,40.0,37.0,35.285714285714285,1
2023-04-16,SKU_15,Category_1,52,1744.877046480438,0,88,6,4,15,22.0,44.0,33.142857142857146,0
2023-04-17,SKU_15,Category_1,26,1744.877046480438,0,26,0,4,16,52.0,42.0,34.285714285714285,1
2023-04-18,SKU_15,Category_1,32,1744.877046480438,0,64,1,4,16,26.0,31.0,32.0,0
2023-04-19,SKU_15,Category_1,16,1744.877046480438,0,16,2,4,16,32.0,35.0,32.142857142857146,1
2023-04-20,SKU_15,Category_1,30,1744.877046480438,0,63,3,4,16,16.0,18.0,29.428571428571427,0
2023-04-21,SKU_15,Category_1,34,1744.877046480438,0,96,4,4,16,30.0,40.0,31.142857142857142,0
2023-04-22,SKU_15,Category_1,44,1744.877046480438,0,70,5,4,16,34.0,22.0,30.285714285714285,0
2023-04-23,SKU_15,Category_1,55,1744.877046480438,0,97,6,4,16,44.0,52.0,33.42857142857143,0
2023-04-24,SKU_15,Category_1,17,1744.877046480438,0,17,0,4,17,55.0,26.0,33.857142857142854,1
2023-04-25,SKU_15,Category_1,27,1744.877046480438,0,27,1,4,17,17.0,32.0,32.57142857142857,1
2023-04-26,SKU_15,Category_1,49,1744.877046480438,1,79,2,4,17,27.0,16.0,31.857142857142858,0
2023-04-27,SKU_15,Category_1,39,1744.877046480438,0,96,3,4,17,49.0,30.0,36.57142857142857,0
2023-04-28,SKU_15,Category_1,36,1744.877046480438,0,94,4,4,17,39.0,34.0,37.857142857142854,0
2023-04-29,SKU_15,Category_1,23,1744.877046480438,0,23,5,4,17,36.0,44.0,38.142857142857146,1
2023-04-30,SKU_15,Category_1,46,1744.877046480438,0,50,6,4,17,23.0,55.0,35.142857142857146,0
2023-05-01,SKU_15,Category_1,10,1744.877046480438,0,10,0,5,18,46.0,17.0,33.857142857142854,1
2023-05-02,SKU_15,Category_1,33,1744.877046480438,0,36,1,5,18,10.0,27.0,32.857142857142854,0
2023-05-03,SKU_15,Category_1,36,1744.877046480438,0,89,2,5,18,33.0,49.0,33.714285714285715,0
2023-05-04,SKU_15,Category_1,34,1744.877046480438,0,65,3,5,18,36.0,39.0,31.857142857142858,0
2023-05-05,SKU_15,Category_1,36,1744.877046480438,0,68,4,5,18,34.0,36.0,31.142857142857142,0
2023-05-06,SKU_15,Category_1,30,1744.877046480438,0,30,5,5,18,36.0,23.0,31.142857142857142,1
2023-05-07,SKU_15,Category_1,49,1744.877046480438,0,79,6,5,18,30.0,46.0,32.142857142857146,0
2023-05-08,SKU_15,Category_1,53,1744.877046480438,1,53,0,5,19,49.0,10.0,32.57142857142857,1
2023-05-09,SKU_15,Category_1,25,1744.877046480438,0,45,1,5,19,53.0,33.0,38.714285714285715,0
2023-05-10,SKU_15,Category_1,43,1744.877046480438,1,46,2,5,19,25.0,36.0,37.57142857142857,0
2023-05-11,SKU_15,Category_1,28,1744.877046480438,0,28,3,5,19,43.0,34.0,38.57142857142857,1
2023-05-12,SKU_15,Category_1,41,1744.877046480438,0,65,4,5,19,28.0,36.0,37.714285714285715,0
2023-05-13,SKU_15,Category_1,38,1744.877046480438,0,53,5,5,19,41.0,30.0,38.42857142857143,0
2023-05-14,SKU_15,Category_1,45,1744.877046480438,0,51,6,5,19,38.0,49.0,39.57142857142857,0
2023-05-15,SKU_15,Category_1,29,1744.877046480438,0,72,0,5,20,45.0,53.0,39.0,0
2023-05-16,SKU_15,Category_1,38,1744.877046480438,0,56,1,5,20,29.0,25.0,35.57142857142857,0
2023-05-17,SKU_15,Category_1,43,1744.877046480438,0,62,2,5,20,38.0,43.0,37.42857142857143,0
2023-05-18,SKU_15,Category_1,41,1744.877046480438,0,74,3,5,20,43.0,28.0,37.42857142857143,0
2023-05-19,SKU_15,Category_1,31,1744.877046480438,0,91,4,5,20,41.0,41.0,39.285714285714285,0
2023-05-20,SKU_15,Category_1,49,1744.877046480438,0,82,5,5,20,31.0,38.0,37.857142857142854,0
2023-05-21,SKU_15,Category_1,12,1744.877046480438,0,12,6,5,20,49.0,45.0,39.42857142857143,1
2023-05-22,SKU_15,Category_1,30,1744.877046480438,0,65,0,5,21,12.0,29.0,34.714285714285715,0
2023-05-23,SKU_15,Category_1,39,1744.877046480438,0,39,1,5,21,30.0,38.0,34.857142857142854,1
2023-05-24,SKU_15,Category_1,37,1744.877046480438,0,90,2,5,21,39.0,43.0,35.0,0
2023-05-25,SKU_15,Category_1,18,1744.877046480438,0,18,3,5,21,37.0,41.0,34.142857142857146,1
2023-05-26,SKU_15,Category_1,32,1744.877046480438,0,90,4,5,21,18.0,31.0,30.857142857142858,0
2023-05-27,SKU_15,Category_1,19,1744.877046480438,0,19,5,5,21,32.0,49.0,31.0,1
2023-05-28,SKU_15,Category_1,40,1744.877046480438,0,89,6,5,21,19.0,12.0,26.714285714285715,0
2023-05-29,SKU_15,Category_1,38,1744.877046480438,0,68,0,5,22,40.0,30.0,30.714285714285715,0
2023-05-30,SKU_15,Category_1,38,1744.877046480438,0,50,1,5,22,38.0,39.0,31.857142857142858,0
2023-05-31,SKU_15,Category_1,42,1744.877046480438,0,43,2,5,22,38.0,37.0,31.714285714285715,0
2023-06-01,SKU_15,Category_1,36,1744.877046480438,0,79,3,6,22,42.0,18.0,32.42857142857143,0
2023-06-02,SKU_15,Category_1,27,1744.877046480438,0,27,4,6,22,36.0,32.0,35.0,1
2023-06-03,SKU_15,Category_1,52,1744.877046480438,0,64,5,6,22,27.0,19.0,34.285714285714285,0
2023-06-04,SKU_15,Category_1,55,1744.877046480438,0,67,6,6,22,52.0,40.0,39.0,0
2023-06-05,SKU_15,Category_1,35,1744.877046480438,0,63,0,6,23,55.0,38.0,41.142857142857146,0
2023-06-06,SKU_15,Category_1,17,1744.877046480438,1,17,1,6,23,35.0,38.0,40.714285714285715,1
2023-06-07,SKU_15,Category_1,30,1744.877046480438,0,82,2,6,23,17.0,42.0,37.714285714285715,0
2023-06-08,SKU_15,Category_1,37,1744.877046480438,0,97,3,6,23,30.0,36.0,36.0,0
2023-06-09,SKU_15,Category_1,41,1744.877046480438,0,70,4,6,23,37.0,27.0,36.142857142857146,0
2023-06-10,SKU_15,Category_1,34,1744.877046480438,0,34,5,6,23,41.0,52.0,38.142857142857146,1
2023-06-11,SKU_15,Category_1,50,1744.877046480438,0,72,6,6,23,34.0,55.0,35.57142857142857,0
2023-06-12,SKU_15,Category_1,12,1744.877046480438,0,12,0,6,24,50.0,35.0,34.857142857142854,1
2023-06-13,SKU_15,Category_1,30,1744.877046480438,0,45,1,6,24,12.0,17.0,31.571428571428573,0
2023-06-14,SKU_15,Category_1,35,1744.877046480438,0,88,2,6,24,30.0,30.0,33.42857142857143,0
2023-06-15,SKU_15,Category_1,23,1744.877046480438,0,54,3,6,24,35.0,37.0,34.142857142857146,0
2023-06-16,SKU_15,Category_1,30,1744.877046480438,0,71,4,6,24,23.0,41.0,32.142857142857146,0
2023-06-17,SKU_15,Category_1,24,1744.877046480438,0,24,5,6,24,30.0,34.0,30.571428571428573,1
2023-06-18,SKU_15,Category_1,29,1744.877046480438,0,29,6,6,24,24.0,50.0,29.142857142857142,1
2023-06-19,SKU_15,Category_1,41,1744.877046480438,0,88,0,6,25,29.0,12.0,26.142857142857142,0
2023-06-20,SKU_15,Category_1,17,1744.877046480438,0,17,1,6,25,41.0,30.0,30.285714285714285,1
2023-06-21,SKU_15,Category_1,34,1744.877046480438,0,76,2,6,25,17.0,35.0,28.428571428571427,0
2023-06-22,SKU_15,Category_1,49,1744.877046480438,1,89,3,6,25,34.0,23.0,28.285714285714285,0
2023-06-23,SKU_15,Category_1,26,1744.877046480438,0,26,4,6,25,49.0,30.0,32.0,1
2023-06-24,SKU_15,Category_1,41,1744.877046480438,0,95,5,6,25,26.0,24.0,31.428571428571427,0
2023-06-25,SKU_15,Category_1,23,1744.877046480438,0,23,6,6,25,41.0,29.0,33.857142857142854,1
2023-06-26,SKU_15,Category_1,29,1744.877046480438,0,29,0,6,26,23.0,41.0,33.0,1
2023-06-27,SKU_15,Category_1,45,1744.877046480438,0,67,1,6,26,29.0,17.0,31.285714285714285,0
2023-06-28,SKU_15,Category_1,33,1744.877046480438,0,33,2,6,26,45.0,34.0,35.285714285714285,1
2023-06-29,SKU_15,Category_1,12,1744.877046480438,0,12,3,6,26,33.0,49.0,35.142857142857146,1
2023-06-30,SKU_15,Category_1,51,1744.877046480438,1,57,4,6,26,12.0,26.0,29.857142857142858,0
2023-07-01,SKU_15,Category_1,45,1744.877046480438,0,89,5,7,26,51.0,41.0,33.42857142857143,0
2023-07-02,SKU_15,Category_1,42,1744.877046480438,0,88,6,7,26,45.0,23.0,34.0,0
2023-07-03,SKU_15,Category_1,18,1744.877046480438,0,18,0,7,27,42.0,29.0,36.714285714285715,1
2023-07-04,SKU_15,Category_1,28,1744.877046480438,0,90,1,7,27,18.0,45.0,35.142857142857146,0
2023-07-05,SKU_15,Category_1,11,1744.877046480438,0,11,2,7,27,28.0,33.0,32.714285714285715,1
2023-07-06,SKU_15,Category_1,12,1744.877046480438,0,12,3,7,27,11.0,12.0,29.571428571428573,1
2023-07-07,SKU_15,Category_1,11,1744.877046480438,0,11,4,7,27,12.0,51.0,29.571428571428573,1
2023-07-08,SKU_15,Category_1,31,1744.877046480438,0,31,5,7,27,11.0,45.0,23.857142857142858,1
2023-07-09,SKU_15,Category_1,40,1744.877046480438,0,40,6,7,27,31.0,42.0,21.857142857142858,1
2023-07-10,SKU_15,Category_1,34,1744.877046480438,0,34,0,7,28,40.0,18.0,21.571428571428573,1
2023-07-11,SKU_15,Category_1,33,1744.877046480438,0,97,1,7,28,34.0,28.0,23.857142857142858,0
2023-07-12,SKU_15,Category_1,35,1744.877046480438,0,77,2,7,28,33.0,11.0,24.571428571428573,0
2023-07-13,SKU_15,Category_1,32,1744.877046480438,0,42,3,7,28,35.0,12.0,28.0,0
2023-07-14,SKU_15,Category_1,36,1744.877046480438,0,36,4,7,28,32.0,11.0,30.857142857142858,1
2023-07-15,SKU_15,Category_1,46,1744.877046480438,0,87,5,7,28,36.0,31.0,34.42857142857143,0
2023-07-16,SKU_15,Category_1,50,1744.877046480438,0,96,6,7,28,46.0,40.0,36.57142857142857,0
2023-07-17,SKU_15,Category_1,36,1744.877046480438,0,45,0,7,29,50.0,34.0,38.0,0
2023-07-18,SKU_15,Category_1,13,1744.877046480438,0,13,1,7,29,36.0,33.0,38.285714285714285,1
2023-07-19,SKU_15,Category_1,37,1744.877046480438,0,74,2,7,29,13.0,35.0,35.42857142857143,0
2023-07-20,SKU_15,Category_1,38,1744.877046480438,0,40,3,7,29,37.0,32.0,35.714285714285715,0
2023-07-21,SKU_15,Category_1,54,1744.877046480438,1,96,4,7,29,38.0,36.0,36.57142857142857,0
2023-07-22,SKU_15,Category_1,22,1744.877046480438,1,22,5,7,29,54.0,46.0,39.142857142857146,1
2023-07-23,SKU_15,Category_1,33,1744.877046480438,0,33,6,7,29,22.0,50.0,35.714285714285715,1
2023-07-24,SKU_15,Category_1,11,1744.877046480438,0,11,0,7,30,33.0,36.0,33.285714285714285,1
2023-07-25,SKU_15,Category_1,40,1744.877046480438,0,40,1,7,30,11.0,13.0,29.714285714285715,1
2023-07-26,SKU_15,Category_1,33,1744.877046480438,0,33,2,7,30,40.0,37.0,33.57142857142857,1
2023-07-27,SKU_15,Category_1,50,1744.877046480438,1,92,3,7,30,33.0,38.0,33.0,0
2023-07-28,SKU_15,Category_1,46,1744.877046480438,1,49,4,7,30,50.0,54.0,34.714285714285715,0
2023-07-29,SKU_15,Category_1,35,1744.877046480438,0,93,5,7,30,46.0,22.0,33.57142857142857,0
2023-07-30,SKU_15,Category_1,14,1744.877046480438,0,14,6,7,30,35.0,33.0,35.42857142857143,1
2023-07-31,SKU_15,Category_1,15,1744.877046480438,0,15,0,7,31,14.0,11.0,32.714285714285715,1
2023-08-01,SKU_15,Category_1,51,1744.877046480438,1,71,1,8,31,15.0,40.0,33.285714285714285,0
2023-08-02,SKU_15,Category_1,40,1744.877046480438,0,99,2,8,31,51.0,33.0,34.857142857142854,0
2023-08-03,SKU_15,Category_1,17,1744.877046480438,0,17,3,8,31,40.0,50.0,35.857142857142854,1
2023-08-04,SKU_15,Category_1,31,1744.877046480438,0,93,4,8,31,17.0,46.0,31.142857142857142,0
2023-08-05,SKU_15,Category_1,35,1744.877046480438,0,38,5,8,31,31.0,35.0,29.0,0
2023-08-06,SKU_15,Category_1,22,1744.877046480438,0,22,6,8,31,35.0,14.0,29.0,1
2023-08-07,SKU_15,Category_1,35,1744.877046480438,0,38,0,8,32,22.0,15.0,30.142857142857142,0
2023-08-08,SKU_15,Category_1,24,1744.877046480438,0,92,1,8,32,35.0,51.0,33.0,0
2023-08-09,SKU_15,Category_1,36,1744.877046480438,0,62,2,8,32,24.0,40.0,29.142857142857142,0
2023-08-10,SKU_15,Category_1,39,1744.877046480438,0,39,3,8,32,36.0,17.0,28.571428571428573,1
2023-08-11,SKU_15,Category_1,30,1744.877046480438,0,35,4,8,32,39.0,31.0,31.714285714285715,0
2023-08-12,SKU_15,Category_1,17,1744.877046480438,0,17,5,8,32,30.0,35.0,31.571428571428573,1
2023-08-13,SKU_15,Category_1,43,1744.877046480438,0,58,6,8,32,17.0,22.0,29.0,0
2023-08-14,SKU_15,Category_1,33,1744.877046480438,0,80,0,8,33,43.0,35.0,32.0,0
2023-08-15,SKU_15,Category_1,37,1744.877046480438,0,37,1,8,33,33.0,24.0,31.714285714285715,1
2023-08-16,SKU_15,Category_1,38,1744.877046480438,0,54,2,8,33,37.0,36.0,33.57142857142857,0
2023-08-17,SKU_15,Category_1,15,1744.877046480438,0,15,3,8,33,38.0,39.0,33.857142857142854,1
2023-08-18,SKU_15,Category_1,30,1744.877046480438,0,54,4,8,33,15.0,30.0,30.428571428571427,0
2023-08-19,SKU_15,Category_1,38,1744.877046480438,0,38,5,8,33,30.0,17.0,30.428571428571427,1
2023-08-20,SKU_15,Category_1,34,1744.877046480438,0,34,6,8,33,38.0,43.0,33.42857142857143,1
2023-08-21,SKU_15,Category_1,21,1744.877046480438,0,21,0,8,34,34.0,33.0,32.142857142857146,1
2023-08-22,SKU_15,Category_1,27,1744.877046480438,0,99,1,8,34,21.0,37.0,30.428571428571427,0
2023-08-23,SKU_15,Category_1,32,1744.877046480438,0,62,2,8,34,27.0,38.0,29.0,0
2023-08-24,SKU_15,Category_1,34,1744.877046480438,0,37,3,8,34,32.0,15.0,28.142857142857142,0
2023-08-25,SKU_15,Category_1,38,1744.877046480438,0,51,4,8,34,34.0,30.0,30.857142857142858,0
2023-08-26,SKU_15,Category_1,37,1744.877046480438,0,47,5,8,34,38.0,38.0,32.0,0
2023-08-27,SKU_15,Category_1,42,1744.877046480438,0,42,6,8,34,37.0,34.0,31.857142857142858,1
2023-08-28,SKU_15,Category_1,12,1744.877046480438,0,12,0,8,35,42.0,21.0,33.0,1
2023-08-29,SKU_15,Category_1,34,1744.877046480438,0,98,1,8,35,12.0,27.0,31.714285714285715,0
2023-08-30,SKU_15,Category_1,43,1744.877046480438,0,56,2,8,35,34.0,32.0,32.714285714285715,0
2023-08-31,SKU_15,Category_1,32,1744.877046480438,0,53,3,8,35,43.0,34.0,34.285714285714285,0
2023-09-01,SKU_15,Category_1,11,1744.877046480438,0,11,4,9,35,32.0,38.0,34.0,1
2023-09-02,SKU_15,Category_1,29,1744.877046480438,0,29,5,9,35,11.0,37.0,30.142857142857142,1
2023-09-03,SKU_15,Category_1,47,1744.877046480438,0,79,6,9,35,29.0,42.0,29.0,0
2023-09-04,SKU_15,Category_1,15,1744.877046480438,0,15,0,9,36,47.0,12.0,29.714285714285715,1
2023-09-05,SKU_15,Category_1,31,1744.877046480438,0,31,1,9,36,15.0,34.0,30.142857142857142,1
2023-09-06,SKU_15,Category_1,37,1744.877046480438,0,46,2,9,36,31.0,43.0,29.714285714285715,0
2023-09-07,SKU_15,Category_1,30,1744.877046480438,0,70,3,9,36,37.0,32.0,28.857142857142858,0
2023-09-08,SKU_15,Category_1,24,1744.877046480438,0,72,4,9,36,30.0,11.0,28.571428571428573,0
2023-09-09,SKU_15,Category_1,47,1744.877046480438,0,94,5,9,36,24.0,29.0,30.428571428571427,0
2023-09-10,SKU_15,Category_1,56,1744.877046480438,0,56,6,9,36,47.0,47.0,33.0,1
2023-09-11,SKU_15,Category_1,38,1744.877046480438,0,51,0,9,37,56.0,15.0,34.285714285714285,0
2023-09-12,SKU_15,Category_1,40,1744.877046480438,0,80,1,9,37,38.0,31.0,37.57142857142857,0
2023-09-13,SKU_15,Category_1,58,1744.877046480438,1,58,2,9,37,40.0,37.0,38.857142857142854,1
2023-09-14,SKU_15,Category_1,56,1744.877046480438,1,73,3,9,37,58.0,30.0,41.857142857142854,0
2023-09-15,SKU_15,Category_1,30,1744.877046480438,0,72,4,9,37,56.0,24.0,45.57142857142857,0
2023-09-16,SKU_15,Category_1,45,1744.877046480438,0,92,5,9,37,30.0,47.0,46.42857142857143,0
2023-09-17,SKU_15,Category_1,41,1744.877046480438,0,67,6,9,37,45.0,56.0,46.142857142857146,0
2023-09-18,SKU_15,Category_1,23,1744.877046480438,0,34,0,9,38,41.0,38.0,44.0,0
2023-09-19,SKU_15,Category_1,46,1744.877046480438,1,90,1,9,38,23.0,40.0,41.857142857142854,0
2023-09-20,SKU_15,Category_1,33,1744.877046480438,0,65,2,9,38,46.0,58.0,42.714285714285715,0
2023-09-21,SKU_15,Category_1,30,1744.877046480438,0,76,3,9,38,33.0,56.0,39.142857142857146,0
2023-09-22,SKU_15,Category_1,12,1744.877046480438,0,12,4,9,38,30.0,30.0,35.42857142857143,1
2023-09-23,SKU_15,Category_1,33,1744.877046480438,0,33,5,9,38,12.0,45.0,32.857142857142854,1
2023-09-24,SKU_15,Category_1,47,1744.877046480438,0,97,6,9,38,33.0,41.0,31.142857142857142,0
2023-09-25,SKU_15,Category_1,33,1744.877046480438,0,57,0,9,39,47.0,23.0,32.0,0
2023-09-26,SKU_15,Category_1,40,1744.877046480438,0,79,1,9,39,33.0,46.0,33.42857142857143,0
2023-09-27,SKU_15,Category_1,32,1744.877046480438,0,43,2,9,39,40.0,33.0,32.57142857142857,0
2023-09-28,SKU_15,Category_1,29,1744.877046480438,0,78,3,9,39,32.0,30.0,32.42857142857143,0
2023-09-29,SKU_15,Category_1,17,1744.877046480438,0,17,4,9,39,29.0,12.0,32.285714285714285,1
2023-09-30,SKU_15,Category_1,40,1744.877046480438,0,64,5,9,39,17.0,33.0,33.0,0
2023-10-01,SKU_15,Category_1,23,1744.877046480438,0,23,6,10,39,40.0,47.0,34.0,1
2023-10-02,SKU_15,Category_1,38,1744.877046480438,0,74,0,10,40,23.0,33.0,30.571428571428573,0
2023-10-03,SKU_15,Category_1,33,1744.877046480438,0,94,1,10,40,38.0,40.0,31.285714285714285,0
2023-10-04,SKU_15,Category_1,34,1744.877046480438,0,42,2,10,40,33.0,32.0,30.285714285714285,0
2023-10-05,SKU_15,Category_1,34,1744.877046480438,0,35,3,10,40,34.0,29.0,30.571428571428573,0
2023-10-06,SKU_15,Category_1,35,1744.877046480438,0,79,4,10,40,34.0,17.0,31.285714285714285,0
2023-10-07,SKU_15,Category_1,43,1744.877046480438,0,85,5,10,40,35.0,40.0,33.857142857142854,0
2023-10-08,SKU_15,Category_1,48,1744.877046480438,0,57,6,10,40,43.0,23.0,34.285714285714285,0
2023-10-09,SKU_15,Category_1,26,1744.877046480438,0,53,0,10,41,48.0,38.0,37.857142857142854,0
2023-10-10,SKU_15,Category_1,34,1744.877046480438,0,34,1,10,41,26.0,33.0,36.142857142857146,1
